Time,Temperature(C),Humidity(%RH),MAC Address
2024-03-24 4:10 PM,34.86,69.32,
2024-03-24 4:20 PM,34.82,69.44,
2024-03-24 4:30 PM,34.79,69.55,
2024-03-24 4:40 PM,34.75,69.67,
2024-03-24 4:50 PM,34.72,69.78,
2024-03-24 5:00 PM,34.68,69.9,
2024-03-24 5:10 PM,34.83,68.77,
2024-03-24 5:20 PM,34.82,68.91,
2024-03-24 5:30 PM,34.8,69.05,
2024-03-24 5:40 PM,34.78,69.19,
2024-03-24 5:50 PM,34.77,69.33,
2024-03-24 6:00 PM,34.75,69.48,
2024-03-24 6:10 PM,34.73,69.62,
2024-03-24 6:20 PM,34.72,69.76,
2024-03-24 6:30 PM,34.7,69.9,
2024-03-24 6:40 PM,34.68,70.05,
2024-03-24 6:50 PM,34.55,69.94,
2024-03-24 7:00 PM,34.58,69.73,
2024-03-24 7:10 PM,34.61,69.52,
2024-03-24 7:20 PM,34.65,69.31,
2024-03-24 7:30 PM,34.68,69.1,
2024-03-24 7:40 PM,34.72,68.89,
2024-03-24 7:50 PM,34.75,68.68,
2024-03-24 8:00 PM,34.79,68.47,
2024-03-24 8:10 PM,34.82,68.26,
2024-03-24 8:20 PM,34.86,68.05,
2024-03-24 8:30 PM,34.49,69.23,
2024-03-24 8:40 PM,34.52,69.08,
2024-03-24 8:50 PM,34.55,68.92,
2024-03-24 9:00 PM,34.59,68.76,
2024-03-24 9:10 PM,34.62,68.61,
2024-03-24 9:20 PM,34.66,68.45,
2024-03-24 9:30 PM,34.69,68.29,
2024-03-24 9:40 PM,34.73,68.14,
2024-03-24 9:50 PM,34.76,67.98,
2024-03-24 10:00 PM,34.8,67.82,
2024-03-24 10:10 PM,34.55,67.69,
2024-03-24 10:20 PM,34.57,67.83,
2024-03-24 10:30 PM,34.6,67.97,
2024-03-24 10:40 PM,34.63,68.12,
2024-03-24 10:50 PM,34.66,68.26,
2024-03-24 11:00 PM,34.68,68.4,
2024-03-24 11:10 PM,34.71,68.55,
2024-03-24 11:20 PM,34.74,68.69,
2024-03-24 11:30 PM,34.77,68.83,
2024-03-24 11:40 PM,34.8,68.98,
2024-03-24 11:50 PM,34.55,69.1,
2024-03-25 12:00 AM,34.58,68.95,
2024-03-25 12:10 AM,34.62,68.8,
2024-03-25 12:20 AM,34.65,68.65,
2024-03-25 12:30 AM,34.69,68.5,
2024-03-25 12:40 AM,34.72,68.35,
2024-03-25 12:50 AM,34.76,68.2,
2024-03-25 1:00 AM,34.79,68.05,
2024-03-25 1:10 AM,34.83,67.9,
2024-03-25 1:20 AM,34.87,67.75,
2024-03-25 1:30 AM,34.86,68.91,
2024-03-25 1:40 AM,34.83,68.79,
2024-03-25 1:50 AM,34.8,68.66,
2024-03-25 2:00 AM,34.76,68.53,
2024-03-25 2:10 AM,34.73,68.4,
2024-03-25 2:20 AM,34.69,68.28,
2024-03-25 2:30 AM,34.66,68.15,
2024-03-25 2:40 AM,34.62,68.02,
2024-03-25 2:50 AM,34.59,67.89,
2024-03-25 3:00 AM,34.55,67.76,
2024-03-25 3:10 AM,34.58,68.74,
2024-03-25 3:20 AM,34.61,68.65,
2024-03-25 3:30 AM,34.65,68.56,
2024-03-25 3:40 AM,34.69,68.46,
2024-03-25 3:50 AM,34.73,68.37,
2024-03-25 4:00 AM,34.76,68.27,
2024-03-25 4:10 AM,34.8,68.18,
2024-03-25 4:20 AM,34.84,68.08,
2024-03-25 4:30 AM,34.88,67.99,
2024-03-25 4:40 AM,34.92,67.89,
2024-03-25 4:50 AM,34.58,68.07,
2024-03-25 5:00 AM,34.61,68.25,
2024-03-25 5:10 AM,34.65,68.43,
2024-03-25 5:20 AM,34.69,68.62,
2024-03-25 5:30 AM,34.72,68.8,
2024-03-25 5:40 AM,34.76,68.99,
2024-03-25 5:50 AM,34.8,69.17,
2024-03-25 6:00 AM,34.83,69.36,
2024-03-25 6:10 AM,34.87,69.54,
2024-03-25 6:20 AM,34.91,69.73,
2024-03-25 6:30 AM,34.68,69.41,
2024-03-25 6:40 AM,34.7,69.53,
2024-03-25 6:50 AM,34.73,69.65,
2024-03-25 7:00 AM,34.76,69.77,
2024-03-25 7:10 AM,34.78,69.89,
2024-03-25 7:20 AM,34.81,70.01,
2024-03-25 7:30 AM,34.84,70.13,
2024-03-25 7:40 AM,34.86,70.25,
2024-03-25 7:50 AM,34.89,70.37,
2024-03-25 8:00 AM,34.92,70.49,
2024-03-25 8:10 AM,34.92,69.87,
2024-03-25 8:20 AM,34.91,69.97,
2024-03-25 8:30 AM,34.9,70.07,
2024-03-25 8:40 AM,34.88,70.18,
2024-03-25 8:50 AM,34.87,70.28,
2024-03-25 9:00 AM,34.85,70.38,
2024-03-25 9:10 AM,34.84,70.49,
2024-03-25 9:20 AM,34.82,70.59,
2024-03-25 9:30 AM,34.81,70.69,
2024-03-25 9:40 AM,34.79,70.8,
2024-03-25 9:50 AM,34.84,70.26,
2024-03-25 10:00 AM,34.81,70.42,
2024-03-25 10:10 AM,34.78,70.59,
2024-03-25 10:20 AM,34.75,70.75,
2024-03-25 10:30 AM,34.72,70.92,
2024-03-25 10:40 AM,34.68,71.08,
2024-03-25 10:50 AM,34.65,71.25,
2024-03-25 11:00 AM,34.62,71.41,
2024-03-25 11:10 AM,34.59,71.58,
2024-03-25 11:20 AM,34.55,71.75,
2024-03-25 11:30 AM,35,70.73,
2024-03-25 11:40 AM,34.97,70.86,
2024-03-25 11:50 AM,34.93,71,
2024-03-25 12:00 PM,34.9,71.14,
2024-03-25 12:10 PM,34.86,71.28,
2024-03-25 12:20 PM,34.83,71.41,
2024-03-25 12:30 PM,34.79,71.55,
2024-03-25 12:40 PM,34.76,71.69,
2024-03-25 12:50 PM,34.72,71.83,
2024-03-25 1:00 PM,34.68,71.97,
2024-03-25 1:10 PM,34.55,72.08,
2024-03-25 1:20 PM,34.58,71.95,
2024-03-25 1:30 PM,34.61,71.82,
2024-03-25 1:40 PM,34.65,71.69,
2024-03-25 1:50 PM,34.68,71.56,
2024-03-25 2:00 PM,34.72,71.43,
2024-03-25 2:10 PM,34.75,71.3,
2024-03-25 2:20 PM,34.79,71.17,
2024-03-25 2:30 PM,34.82,71.04,
2024-03-25 2:40 PM,34.86,70.91,
2024-03-25 2:50 PM,34.68,29.63,
2024-03-25 3:00 PM,34.59,34.29,
2024-03-25 3:10 PM,34.49,38.95,
2024-03-25 3:20 PM,34.39,43.61,
2024-03-25 3:30 PM,34.29,48.27,
2024-03-25 3:40 PM,34.2,52.93,
2024-03-25 3:50 PM,34.1,57.59,
2024-03-25 4:00 PM,34,62.25,
2024-03-25 4:10 PM,33.9,66.91,
2024-03-25 4:20 PM,33.8,71.57,
2024-03-25 4:30 PM,34.05,53.25,
2024-03-25 4:40 PM,34.12,54.02,
2024-03-25 4:50 PM,34.19,54.8,
2024-03-25 5:00 PM,34.26,55.58,
2024-03-25 5:10 PM,34.33,56.35,
2024-03-25 5:20 PM,34.4,57.13,
2024-03-25 5:30 PM,34.47,57.91,
2024-03-25 5:40 PM,34.54,58.68,
2024-03-25 5:50 PM,34.61,59.46,
2024-03-25 6:00 PM,34.68,60.24,
2024-03-25 6:10 PM,34.33,60.13,
2024-03-25 6:20 PM,34.36,60.37,
2024-03-25 6:30 PM,34.4,60.62,
2024-03-25 6:40 PM,34.44,60.87,
2024-03-25 6:50 PM,34.48,61.12,
2024-03-25 7:00 PM,34.52,61.37,
2024-03-25 7:10 PM,34.56,61.62,
2024-03-25 7:20 PM,34.6,61.87,
2024-03-25 7:30 PM,34.64,62.12,
2024-03-25 7:40 PM,34.68,62.37,
2024-03-25 7:50 PM,34.57,61.62,
2024-03-25 8:00 PM,34.53,61.77,
2024-03-25 8:10 PM,34.49,61.92,
2024-03-25 8:20 PM,34.44,62.07,
2024-03-25 8:30 PM,34.4,62.22,
2024-03-25 8:40 PM,34.36,62.37,
2024-03-25 8:50 PM,34.31,62.52,
2024-03-25 9:00 PM,34.27,62.67,
2024-03-25 9:10 PM,34.23,62.82,
2024-03-25 9:20 PM,34.18,62.98,
2024-03-25 9:30 PM,34.55,62.19,
2024-03-25 9:40 PM,34.53,62.29,
2024-03-25 9:50 PM,34.5,62.39,
2024-03-25 10:00 PM,34.47,62.5,
2024-03-25 10:10 PM,34.45,62.6,
2024-03-25 10:20 PM,34.42,62.7,
2024-03-25 10:30 PM,34.39,62.81,
2024-03-25 10:40 PM,34.37,62.91,
2024-03-25 10:50 PM,34.34,63.01,
2024-03-25 11:00 PM,34.31,63.12,
2024-03-25 11:10 PM,34.24,62.2,
2024-03-25 11:20 PM,34.27,62.31,
2024-03-25 11:30 PM,34.3,62.42,
2024-03-25 11:40 PM,34.34,62.53,
2024-03-25 11:50 PM,34.37,62.64,
2024-03-26 12:00 AM,34.41,62.75,
2024-03-26 12:10 AM,34.44,62.86,
2024-03-26 12:20 AM,34.48,62.97,
2024-03-26 12:30 AM,34.51,63.08,
2024-03-26 12:40 AM,34.55,63.19,
2024-03-26 12:50 AM,34.74,62.51,
2024-03-26 1:00 AM,34.7,62.64,
2024-03-26 1:10 AM,34.65,62.77,
2024-03-26 1:20 AM,34.6,62.9,
2024-03-26 1:30 AM,34.55,63.03,
2024-03-26 1:40 AM,34.51,63.16,
2024-03-26 1:50 AM,34.46,63.29,
2024-03-26 2:00 AM,34.41,63.42,
2024-03-26 2:10 AM,34.36,63.55,
2024-03-26 2:20 AM,34.31,63.69,
2024-03-26 2:30 AM,34.31,62.82,
2024-03-26 2:40 AM,34.34,62.95,
2024-03-26 2:50 AM,34.37,63.08,
2024-03-26 3:00 AM,34.41,63.21,
2024-03-26 3:10 AM,34.44,63.34,
2024-03-26 3:20 AM,34.47,63.47,
2024-03-26 3:30 AM,34.51,63.6,
2024-03-26 3:40 AM,34.54,63.73,
2024-03-26 3:50 AM,34.57,63.86,
2024-03-26 4:00 AM,34.61,63.99,
2024-03-26 4:10 AM,34.31,63.21,
2024-03-26 4:20 AM,34.35,63.31,
2024-03-26 4:30 AM,34.39,63.41,
2024-03-26 4:40 AM,34.43,63.52,
2024-03-26 4:50 AM,34.47,63.62,
2024-03-26 5:00 AM,34.51,63.72,
2024-03-26 5:10 AM,34.55,63.83,
2024-03-26 5:20 AM,34.59,63.93,
2024-03-26 5:30 AM,34.63,64.03,
2024-03-26 5:40 AM,34.68,64.14,
2024-03-26 5:50 AM,34.31,64.35,
2024-03-26 6:00 AM,34.35,64.47,
2024-03-26 6:10 AM,34.4,64.6,
2024-03-26 6:20 AM,34.45,64.73,
2024-03-26 6:30 AM,34.5,64.86,
2024-03-26 6:40 AM,34.54,64.99,
2024-03-26 6:50 AM,34.59,65.12,
2024-03-26 7:00 AM,34.64,65.25,
2024-03-26 7:10 AM,34.69,65.38,
2024-03-26 7:20 AM,34.74,65.51,
2024-03-26 7:30 AM,34.41,65.12,
2024-03-26 7:40 AM,34.44,65.23,
2024-03-26 7:50 AM,34.47,65.35,
2024-03-26 8:00 AM,34.5,65.47,
2024-03-26 8:10 AM,34.53,65.59,
2024-03-26 8:20 AM,34.56,65.7,
2024-03-26 8:30 AM,34.59,65.82,
2024-03-26 8:40 AM,34.62,65.94,
2024-03-26 8:50 AM,34.65,66.06,
2024-03-26 9:00 AM,34.68,66.18,
2024-03-26 9:10 AM,34.68,65.9,
2024-03-26 9:20 AM,34.65,66.01,
2024-03-26 9:30 AM,34.62,66.13,
2024-03-26 9:40 AM,34.59,66.25,
2024-03-26 9:50 AM,34.56,66.36,
2024-03-26 10:00 AM,34.53,66.48,
2024-03-26 10:10 AM,34.5,66.6,
2024-03-26 10:20 AM,34.47,66.71,
2024-03-26 10:30 AM,34.44,66.83,
2024-03-26 10:40 AM,34.4,66.95,
2024-03-26 10:50 AM,34.68,66.59,
2024-03-26 11:00 AM,34.65,66.7,
2024-03-26 11:10 AM,34.61,66.81,
2024-03-26 11:20 AM,34.58,66.93,
2024-03-26 11:30 AM,34.54,67.04,
2024-03-26 11:40 AM,34.51,67.15,
2024-03-26 11:50 AM,34.47,67.27,
2024-03-26 12:00 PM,34.44,67.38,
2024-03-26 12:10 PM,34.4,67.49,
2024-03-26 12:20 PM,34.36,67.61,
2024-03-26 12:30 PM,34.68,67.14,
2024-03-26 12:40 PM,34.65,67.26,
2024-03-26 12:50 PM,34.61,67.38,
2024-03-26 1:00 PM,34.58,67.5,
2024-03-26 1:10 PM,34.54,67.62,
2024-03-26 1:20 PM,34.51,67.74,
2024-03-26 1:30 PM,34.47,67.86,
2024-03-26 1:40 PM,34.44,67.98,
2024-03-26 1:50 PM,34.4,68.1,
2024-03-26 2:00 PM,34.36,68.22,
2024-03-26 2:10 PM,34.32,67.66,
2024-03-26 2:20 PM,34.36,67.77,
2024-03-26 2:30 PM,34.4,67.89,
2024-03-26 2:40 PM,34.44,68.01,
2024-03-26 2:50 PM,34.48,68.12,
2024-03-26 3:00 PM,34.52,68.24,
2024-03-26 3:10 PM,34.56,68.36,
2024-03-26 3:20 PM,34.6,68.47,
2024-03-26 3:30 PM,34.64,68.59,
2024-03-26 3:40 PM,34.68,68.71,
2024-03-26 3:50 PM,34.55,68.26,
2024-03-26 4:00 PM,34.53,68.35,
2024-03-26 4:10 PM,34.51,68.45,
2024-03-26 4:20 PM,34.49,68.54,
2024-03-26 4:30 PM,34.47,68.64,
2024-03-26 4:40 PM,34.45,68.73,
2024-03-26 4:50 PM,34.43,68.83,
2024-03-26 5:00 PM,34.41,68.92,
2024-03-26 5:10 PM,34.39,69.02,
2024-03-26 5:20 PM,34.36,69.12,
2024-03-26 5:30 PM,34.31,68.63,
2024-03-26 5:40 PM,34.35,68.74,
2024-03-26 5:50 PM,34.39,68.85,
2024-03-26 6:00 PM,34.43,68.96,
2024-03-26 6:10 PM,34.47,69.07,
2024-03-26 6:20 PM,34.51,69.18,
2024-03-26 6:30 PM,34.55,69.29,
2024-03-26 6:40 PM,34.59,69.4,
2024-03-26 6:50 PM,34.63,69.51,
2024-03-26 7:00 PM,34.68,69.62,
2024-03-26 7:10 PM,34.56,69.41,
2024-03-26 7:20 PM,34.54,69.27,
2024-03-26 7:30 PM,34.51,69.12,
2024-03-26 7:40 PM,34.48,68.98,
2024-03-26 7:50 PM,34.45,68.83,
2024-03-26 8:00 PM,34.43,68.69,
2024-03-26 8:10 PM,34.4,68.54,
2024-03-26 8:20 PM,34.37,68.4,
2024-03-26 8:30 PM,34.34,68.25,
2024-03-26 8:40 PM,34.31,68.1,
2024-03-26 8:50 PM,34.18,69.12,
2024-03-26 9:00 PM,34.22,69.01,
2024-03-26 9:10 PM,34.26,68.9,
2024-03-26 9:20 PM,34.3,68.78,
2024-03-26 9:30 PM,34.34,68.67,
2024-03-26 9:40 PM,34.38,68.56,
2024-03-26 9:50 PM,34.42,68.44,
2024-03-26 10:00 PM,34.46,68.33,
2024-03-26 10:10 PM,34.5,68.22,
2024-03-26 10:20 PM,34.55,68.1,
2024-03-26 10:30 PM,34.55,68.26,
2024-03-26 10:40 PM,34.52,68.4,
2024-03-26 10:50 PM,34.49,68.54,
2024-03-26 11:00 PM,34.45,68.68,
2024-03-26 11:10 PM,34.42,68.82,
2024-03-26 11:20 PM,34.38,68.96,
2024-03-26 11:30 PM,34.35,69.1,
2024-03-26 11:40 PM,34.31,69.24,
2024-03-26 11:50 PM,34.28,69.38,
2024-03-27 12:00 AM,34.24,69.53,
2024-03-27 12:10 AM,34.55,68.56,
2024-03-27 12:20 AM,34.53,68.69,
2024-03-27 12:30 AM,34.5,68.83,
2024-03-27 12:40 AM,34.47,68.97,
2024-03-27 12:50 AM,34.45,69.11,
2024-03-27 1:00 AM,34.42,69.24,
2024-03-27 1:10 AM,34.39,69.38,
2024-03-27 1:20 AM,34.37,69.52,
2024-03-27 1:30 AM,34.34,69.66,
2024-03-27 1:40 AM,34.31,69.8,
2024-03-27 1:50 AM,34.55,69.69,
2024-03-27 2:00 AM,34.51,69.59,
2024-03-27 2:10 AM,34.47,69.49,
2024-03-27 2:20 AM,34.43,69.38,
2024-03-27 2:30 AM,34.39,69.28,
2024-03-27 2:40 AM,34.35,69.18,
2024-03-27 2:50 AM,34.31,69.07,
2024-03-27 3:00 AM,34.27,68.97,
2024-03-27 3:10 AM,34.23,68.87,
2024-03-27 3:20 AM,34.18,68.76,
2024-03-27 3:30 AM,34.54,69.05,
2024-03-27 3:40 AM,34.51,69.14,
2024-03-27 3:50 AM,34.48,69.23,
2024-03-27 4:00 AM,34.44,69.33,
2024-03-27 4:10 AM,34.41,69.42,
2024-03-27 4:20 AM,34.38,69.52,
2024-03-27 4:30 AM,34.34,69.61,
2024-03-27 4:40 AM,34.31,69.71,
2024-03-27 4:50 AM,34.28,69.8,
2024-03-27 5:00 AM,34.24,69.9,
2024-03-27 5:10 AM,34.31,69.45,
2024-03-27 5:20 AM,34.34,69.59,
2024-03-27 5:30 AM,34.37,69.73,
2024-03-27 5:40 AM,34.4,69.88,
2024-03-27 5:50 AM,34.43,70.02,
2024-03-27 6:00 AM,34.46,70.17,
2024-03-27 6:10 AM,34.49,70.31,
2024-03-27 6:20 AM,34.52,70.46,
2024-03-27 6:30 AM,34.55,70.6,
2024-03-27 6:40 AM,34.58,70.75,
2024-03-27 6:50 AM,34.8,70.59,
2024-03-27 7:00 AM,34.75,70.67,
2024-03-27 7:10 AM,34.7,70.76,
2024-03-27 7:20 AM,34.64,70.85,
2024-03-27 7:30 AM,34.59,70.94,
2024-03-27 7:40 AM,34.53,71.03,
2024-03-27 7:50 AM,34.48,71.12,
2024-03-27 8:00 AM,34.42,71.21,
2024-03-27 8:10 AM,34.37,71.3,
2024-03-27 8:20 AM,34.31,71.39,
2024-03-27 8:30 AM,34.42,70.8,
2024-03-27 8:40 AM,34.44,70.9,
2024-03-27 8:50 AM,34.47,71.01,
2024-03-27 9:00 AM,34.5,71.12,
2024-03-27 9:10 AM,34.53,71.22,
2024-03-27 9:20 AM,34.56,71.33,
2024-03-27 9:30 AM,34.59,71.44,
2024-03-27 9:40 AM,34.62,71.54,
2024-03-27 9:50 AM,34.65,71.65,
2024-03-27 10:00 AM,34.68,71.76,
2024-03-27 10:10 AM,34.8,71.27,
2024-03-27 10:20 AM,34.75,71.36,
2024-03-27 10:30 AM,34.7,71.46,
2024-03-27 10:40 AM,34.65,71.56,
2024-03-27 10:50 AM,34.6,71.66,
2024-03-27 11:00 AM,34.54,71.76,
2024-03-27 11:10 AM,34.49,71.86,
2024-03-27 11:20 AM,34.44,71.96,
2024-03-27 11:30 AM,34.39,72.06,
2024-03-27 11:40 AM,34.33,72.16,
2024-03-27 11:50 AM,34.56,72.45,
2024-03-27 12:00 PM,34.54,69.88,
2024-03-27 12:10 PM,34.51,67.31,
2024-03-27 12:20 PM,34.48,64.74,
2024-03-27 12:30 PM,34.45,62.17,
2024-03-27 12:40 PM,34.43,59.6,
2024-03-27 12:50 PM,34.4,57.03,
2024-03-27 1:00 PM,34.37,54.46,
2024-03-27 1:10 PM,34.34,51.89,
2024-03-27 1:20 PM,34.31,49.31,
2024-03-27 1:30 PM,34.24,68.58,
2024-03-27 1:40 PM,34.28,66.17,
2024-03-27 1:50 PM,34.33,63.75,
2024-03-27 2:00 PM,34.38,61.33,
2024-03-27 2:10 PM,34.43,58.91,
2024-03-27 2:20 PM,34.48,56.5,
2024-03-27 2:30 PM,34.53,54.08,
2024-03-27 2:40 PM,34.58,51.66,
2024-03-27 2:50 PM,34.63,49.24,
2024-03-27 3:00 PM,34.68,46.82,
2024-03-27 3:10 PM,34.31,69.11,
2024-03-27 3:20 PM,34.33,69.36,
2024-03-27 3:30 PM,34.36,69.61,
2024-03-27 3:40 PM,34.39,69.86,
2024-03-27 3:50 PM,34.41,70.11,
2024-03-27 4:00 PM,34.44,70.37,
2024-03-27 4:10 PM,34.47,70.62,
2024-03-27 4:20 PM,34.49,70.87,
2024-03-27 4:30 PM,34.52,71.12,
2024-03-27 4:40 PM,34.55,71.38,
2024-03-27 4:50 PM,34.24,71.69,
2024-03-27 5:00 PM,34.28,67,
2024-03-27 5:10 PM,34.33,62.31,
2024-03-27 5:20 PM,34.38,57.62,
2024-03-27 5:30 PM,34.43,52.93,
2024-03-27 5:40 PM,34.48,48.23,
2024-03-27 5:50 PM,34.53,43.54,
2024-03-27 6:00 PM,34.58,38.85,
2024-03-27 6:10 PM,34.63,34.16,
2024-03-27 6:20 PM,34.68,29.46,
2024-03-27 6:30 PM,34.68,52.21,
2024-03-27 6:40 PM,34.63,53.01,
2024-03-27 6:50 PM,34.57,53.81,
2024-03-27 7:00 PM,34.52,54.62,
2024-03-27 7:10 PM,34.46,55.42,
2024-03-27 7:20 PM,34.41,56.22,
2024-03-27 7:30 PM,34.35,57.03,
2024-03-27 7:40 PM,34.3,57.83,
2024-03-27 7:50 PM,34.24,58.63,
2024-03-27 8:00 PM,34.18,59.44,
2024-03-27 8:10 PM,34.24,59.38,
2024-03-27 8:20 PM,34.26,59.7,
2024-03-27 8:30 PM,34.28,60.03,
2024-03-27 8:40 PM,34.3,60.35,
2024-03-27 8:50 PM,34.32,60.68,
2024-03-27 9:00 PM,34.34,61,
2024-03-27 9:10 PM,34.36,61.33,
2024-03-27 9:20 PM,34.38,61.65,
2024-03-27 9:30 PM,34.4,61.98,
2024-03-27 9:40 PM,34.42,62.31,
2024-03-27 9:50 PM,34.55,62.24,
2024-03-27 10:00 PM,34.51,62.45,
2024-03-27 10:10 PM,34.47,62.66,
2024-03-27 10:20 PM,34.43,62.88,
2024-03-27 10:30 PM,34.39,63.09,
2024-03-27 10:40 PM,34.35,63.3,
2024-03-27 10:50 PM,34.31,63.52,
2024-03-27 11:00 PM,34.27,63.73,
2024-03-27 11:10 PM,34.23,63.94,
2024-03-27 11:20 PM,34.18,64.16,
2024-03-27 11:30 PM,34.8,63.18,
2024-03-27 11:40 PM,34.75,63.42,
2024-03-27 11:50 PM,34.7,63.67,
2024-03-28 12:00 AM,34.64,63.92,
2024-03-28 12:10 AM,34.59,64.17,
2024-03-28 12:20 AM,34.53,64.42,
2024-03-28 12:30 AM,34.48,64.67,
2024-03-28 12:40 AM,34.42,64.92,
2024-03-28 12:50 AM,34.37,65.17,
2024-03-28 1:00 AM,34.31,65.42,
2024-03-28 1:10 AM,34.8,64.13,
2024-03-28 1:20 AM,34.75,64.26,
2024-03-28 1:30 AM,34.7,64.4,
2024-03-28 1:40 AM,34.65,64.53,
2024-03-28 1:50 AM,34.6,64.67,
2024-03-28 2:00 AM,34.54,64.8,
2024-03-28 2:10 AM,34.49,64.94,
2024-03-28 2:20 AM,34.44,65.07,
2024-03-28 2:30 AM,34.39,65.21,
2024-03-28 2:40 AM,34.33,65.35,
2024-03-28 2:50 AM,34.31,66.39,
2024-03-28 3:00 AM,34.35,66.25,
2024-03-28 3:10 AM,34.4,66.1,
2024-03-28 3:20 AM,34.45,65.95,
2024-03-28 3:30 AM,34.5,65.8,
2024-03-28 3:40 AM,34.54,65.66,
2024-03-28 3:50 AM,34.59,65.51,
2024-03-28 4:00 AM,34.64,65.36,
2024-03-28 4:10 AM,34.69,65.21,
2024-03-28 4:20 AM,34.74,65.06,
2024-03-28 4:30 AM,34.33,65.7,
2024-03-28 4:40 AM,34.38,65.89,
2024-03-28 4:50 AM,34.43,66.08,
2024-03-28 5:00 AM,34.48,66.27,
2024-03-28 5:10 AM,34.53,66.46,
2024-03-28 5:20 AM,34.59,66.65,
2024-03-28 5:30 AM,34.64,66.84,
2024-03-28 5:40 AM,34.69,67.03,
2024-03-28 5:50 AM,34.74,67.22,
2024-03-28 6:00 AM,34.8,67.41,
2024-03-28 6:10 AM,34.55,68.11,
2024-03-28 6:20 AM,34.58,67.97,
2024-03-28 6:30 AM,34.61,67.83,
2024-03-28 6:40 AM,34.64,67.69,
2024-03-28 6:50 AM,34.67,67.55,
2024-03-28 7:00 AM,34.71,67.4,
2024-03-28 7:10 AM,34.74,67.26,
2024-03-28 7:20 AM,34.77,67.12,
2024-03-28 7:30 AM,34.8,66.98,
2024-03-28 7:40 AM,34.84,66.83,
2024-03-28 7:50 AM,34.61,67.07,
2024-03-28 8:00 AM,34.63,67.2,
2024-03-28 8:10 AM,34.65,67.33,
2024-03-28 8:20 AM,34.67,67.47,
2024-03-28 8:30 AM,34.69,67.6,
2024-03-28 8:40 AM,34.71,67.74,
2024-03-28 8:50 AM,34.73,67.87,
2024-03-28 9:00 AM,34.75,68.01,
2024-03-28 9:10 AM,34.77,68.14,
2024-03-28 9:20 AM,34.8,68.28,
2024-03-28 9:30 AM,34.55,67.67,
2024-03-28 9:40 AM,34.57,67.77,
2024-03-28 9:50 AM,34.6,67.88,
2024-03-28 10:00 AM,34.63,67.98,
2024-03-28 10:10 AM,34.66,68.09,
2024-03-28 10:20 AM,34.68,68.19,
2024-03-28 10:30 AM,34.71,68.3,
2024-03-28 10:40 AM,34.74,68.4,
2024-03-28 10:50 AM,34.77,68.51,
2024-03-28 11:00 AM,34.8,68.62,
2024-03-28 11:10 AM,34.8,68.31,
2024-03-28 11:20 AM,34.78,68.5,
2024-03-28 11:30 AM,34.75,68.69,
2024-03-28 11:40 AM,34.72,68.89,
2024-03-28 11:50 AM,34.69,69.08,
2024-03-28 12:00 PM,34.67,69.28,
2024-03-28 12:10 PM,34.64,69.47,
2024-03-28 12:20 PM,34.61,69.67,
2024-03-28 12:30 PM,34.58,69.86,
2024-03-28 12:40 PM,34.55,70.06,
2024-03-28 12:50 PM,34.8,68.65,
2024-03-28 1:00 PM,34.76,68.74,
2024-03-28 1:10 PM,34.71,68.84,
2024-03-28 1:20 PM,34.66,68.94,
2024-03-28 1:30 PM,34.61,69.04,
2024-03-28 1:40 PM,34.56,69.14,
2024-03-28 1:50 PM,34.51,69.24,
2024-03-28 2:00 PM,34.46,69.34,
2024-03-28 2:10 PM,34.41,69.44,
2024-03-28 2:20 PM,34.36,69.54,
2024-03-28 2:30 PM,34.36,70.68,
2024-03-28 2:40 PM,34.4,70.53,
2024-03-28 2:50 PM,34.44,70.38,
2024-03-28 3:00 PM,34.48,70.23,
2024-03-28 3:10 PM,34.52,70.08,
2024-03-28 3:20 PM,34.57,69.92,
2024-03-28 3:30 PM,34.61,69.77,
2024-03-28 3:40 PM,34.65,69.62,
2024-03-28 3:50 PM,34.69,69.47,
2024-03-28 4:00 PM,34.74,69.31,
2024-03-28 4:10 PM,34.8,69.27,
2024-03-28 4:20 PM,34.75,69.43,
2024-03-28 4:30 PM,34.7,69.59,
2024-03-28 4:40 PM,34.64,69.75,
2024-03-28 4:50 PM,34.59,69.91,
2024-03-28 5:00 PM,34.53,70.07,
2024-03-28 5:10 PM,34.48,70.23,
2024-03-28 5:20 PM,34.42,70.39,
2024-03-28 5:30 PM,34.37,70.55,
2024-03-28 5:40 PM,34.31,70.71,
2024-03-28 5:50 PM,34.55,70.24,
2024-03-28 6:00 PM,34.53,70.33,
2024-03-28 6:10 PM,34.5,70.43,
2024-03-28 6:20 PM,34.47,70.53,
2024-03-28 6:30 PM,34.45,70.63,
2024-03-28 6:40 PM,34.42,70.73,
2024-03-28 6:50 PM,34.39,70.83,
2024-03-28 7:00 PM,34.37,70.93,
2024-03-28 7:10 PM,34.34,71.03,
2024-03-28 7:20 PM,34.31,71.13,
2024-03-28 7:30 PM,34.68,71.57,
2024-03-28 7:40 PM,34.64,71.39,
2024-03-28 7:50 PM,34.6,71.2,
2024-03-28 8:00 PM,34.56,71.01,
2024-03-28 8:10 PM,34.52,70.82,
2024-03-28 8:20 PM,34.48,70.63,
2024-03-28 8:30 PM,34.44,70.44,
2024-03-28 8:40 PM,34.4,70.25,
2024-03-28 8:50 PM,34.36,70.06,
2024-03-28 9:00 PM,34.31,69.87,
2024-03-28 9:10 PM,34.24,70.91,
2024-03-28 9:20 PM,34.26,70.85,
