Time,Temperature(℃),Humidity(%RH),MAC address(49:22:11:25:0F:F3)
19/04/2024 11:10,33.33,61.28,
19/04/2024 11:00,33.36,61.5,
19/04/2024 10:50,33.38,61.71,
19/04/2024 10:40,33.41,61.92,
19/04/2024 10:30,33.43,62.13,
19/04/2024 10:20,33.46,62.35,
19/04/2024 10:10,33.48,62.56,
19/04/2024 10:00,33.51,62.77,
19/04/2024 9:50,33.53,62.98,
19/04/2024 9:40,33.55,63.19,
19/04/2024 9:30,33.49,61.11,
19/04/2024 9:20,33.46,61.35,
19/04/2024 9:10,33.44,61.58,
19/04/2024 9:00,33.41,61.81,
19/04/2024 8:50,33.39,62.04,
19/04/2024 8:40,33.36,62.28,
19/04/2024 8:30,33.34,62.51,
19/04/2024 8:20,33.31,62.74,
19/04/2024 8:10,33.29,62.97,
19/04/2024 8:00,33.27,63.2,
19/04/2024 7:50,33.49,61.05,
19/04/2024 7:40,33.46,61.22,
19/04/2024 7:30,33.44,61.38,
19/04/2024 7:20,33.42,61.54,
19/04/2024 7:10,33.4,61.71,
19/04/2024 7:00,33.38,61.87,
19/04/2024 6:50,33.36,62.03,
19/04/2024 6:40,33.34,62.2,
19/04/2024 6:30,33.32,62.36,
19/04/2024 6:20,33.3,62.52,
19/04/2024 6:10,33.49,61.17,
19/04/2024 6:00,33.35,61.31,
19/04/2024 5:50,33.22,61.45,
19/04/2024 5:40,33.09,61.58,
19/04/2024 5:30,32.96,61.72,
19/04/2024 5:20,32.83,61.85,
19/04/2024 5:10,32.7,61.99,
19/04/2024 5:00,32.57,62.12,
19/04/2024 4:50,32.44,62.26,
19/04/2024 4:40,32.31,62.39,
19/04/2024 4:30,32.42,61.33,
19/04/2024 4:20,32.4,61.78,
19/04/2024 4:10,32.38,62.22,
19/04/2024 4:00,32.36,62.66,
19/04/2024 3:50,32.34,63.11,
19/04/2024 3:40,32.32,63.55,
19/04/2024 3:30,32.3,63.99,
19/04/2024 3:20,32.28,64.44,
19/04/2024 3:10,32.26,64.88,
19/04/2024 3:00,32.24,65.32,
19/04/2024 2:50,32.42,64.41,
19/04/2024 2:40,32.4,64.57,
19/04/2024 2:30,32.39,64.72,
19/04/2024 2:20,32.38,64.87,
19/04/2024 2:10,32.37,65.03,
19/04/2024 2:00,32.35,65.18,
19/04/2024 1:50,32.34,65.33,
19/04/2024 1:40,32.33,65.49,
19/04/2024 1:30,32.32,65.64,
19/04/2024 1:20,32.31,65.79,
19/04/2024 1:10,32.36,65.46,
19/04/2024 1:00,32.34,65.77,
19/04/2024 0:50,32.32,66.07,
19/04/2024 0:40,32.3,66.37,
19/04/2024 0:30,32.28,66.67,
19/04/2024 0:20,32.26,66.97,
19/04/2024 0:10,32.24,67.27,
19/04/2024 0:00,32.22,67.57,
18/04/2024 23:50,32.2,67.87,
18/04/2024 23:40,32.18,68.17,
18/04/2024 23:30,32.42,67.44,
18/04/2024 23:20,32.4,67.55,
18/04/2024 23:10,32.38,67.65,
18/04/2024 23:00,32.37,67.76,
18/04/2024 22:50,32.35,67.86,
18/04/2024 22:40,32.34,67.97,
18/04/2024 22:30,32.32,68.07,
18/04/2024 22:20,32.31,68.18,
18/04/2024 22:10,32.29,68.28,
18/04/2024 22:00,32.28,68.38,
18/04/2024 21:50,32.18,66.79,
18/04/2024 21:40,32.21,67.03,
18/04/2024 21:30,32.24,67.27,
18/04/2024 21:20,32.26,67.5,
18/04/2024 21:10,32.29,67.74,
18/04/2024 21:00,32.32,67.97,
18/04/2024 20:50,32.34,68.21,
18/04/2024 20:40,32.37,68.44,
18/04/2024 20:30,32.4,68.68,
18/04/2024 20:20,32.42,68.91,
18/04/2024 20:10,32.31,63.77,
18/04/2024 20:00,32.43,64.3,
18/04/2024 19:50,32.54,64.83,
18/04/2024 19:40,32.66,65.35,
18/04/2024 19:30,32.77,65.88,
18/04/2024 19:20,32.89,66.4,
18/04/2024 19:10,33,66.93,
18/04/2024 19:00,33.12,67.45,
18/04/2024 18:50,33.23,67.98,
18/04/2024 18:40,33.34,68.5,
18/04/2024 18:30,33.42,64.61,
18/04/2024 18:20,33.4,64.49,
18/04/2024 18:10,33.39,64.37,
18/04/2024 18:00,33.38,64.26,
18/04/2024 17:50,33.36,64.14,
18/04/2024 17:40,33.35,64.03,
18/04/2024 17:30,33.34,63.91,
18/04/2024 17:20,33.32,63.8,
18/04/2024 17:10,33.31,63.68,
18/04/2024 17:00,33.3,63.57,
18/04/2024 16:50,33.56,63.74,
18/04/2024 16:40,33.52,63.51,
18/04/2024 16:30,33.48,63.28,
18/04/2024 16:20,33.45,63.06,
18/04/2024 16:10,33.41,62.83,
18/04/2024 16:00,33.38,62.6,
18/04/2024 15:50,33.34,62.38,
18/04/2024 15:40,33.31,62.15,
18/04/2024 15:30,33.27,61.92,
18/04/2024 15:20,33.24,61.7,
18/04/2024 15:10,33.36,61.03,
18/04/2024 15:00,33.32,58.85,
18/04/2024 14:50,33.29,56.68,
18/04/2024 14:40,33.25,54.51,
18/04/2024 14:30,33.22,52.34,
18/04/2024 14:20,33.18,50.17,
18/04/2024 14:10,33.15,48,
18/04/2024 14:00,33.11,45.83,
18/04/2024 13:50,33.08,43.66,
18/04/2024 13:40,33.05,41.49,
18/04/2024 13:30,33.05,43.67,
18/04/2024 13:20,32.88,41.95,
18/04/2024 13:10,32.72,40.23,
18/04/2024 13:00,32.56,38.51,
18/04/2024 12:50,32.39,36.79,
18/04/2024 12:40,32.23,35.07,
18/04/2024 12:30,32.07,33.35,
18/04/2024 12:20,31.9,31.63,
18/04/2024 12:10,31.74,29.91,
18/04/2024 12:00,31.58,28.19,
18/04/2024 11:50,31.52,28.29,
18/04/2024 11:40,31.74,31.54,
18/04/2024 11:30,31.95,34.79,
18/04/2024 11:20,32.16,38.04,
18/04/2024 11:10,32.37,41.29,
18/04/2024 11:00,32.58,44.54,
18/04/2024 10:50,32.79,47.79,
18/04/2024 10:40,33,51.04,
18/04/2024 10:30,33.21,54.29,
18/04/2024 10:20,33.42,57.53,
18/04/2024 10:10,33.24,56.13,
18/04/2024 10:00,33.26,56.56,
18/04/2024 9:50,33.28,56.99,
18/04/2024 9:40,33.3,57.41,
18/04/2024 9:30,33.32,57.84,
18/04/2024 9:20,33.34,58.26,
18/04/2024 9:10,33.36,58.69,
18/04/2024 9:00,33.38,59.11,
18/04/2024 8:50,33.4,59.54,
18/04/2024 8:40,33.42,59.96,
18/04/2024 8:30,33.52,59.86,
18/04/2024 8:20,33.48,59.44,
18/04/2024 8:10,33.44,59.02,
18/04/2024 8:00,33.4,58.61,
18/04/2024 7:50,33.36,58.19,
18/04/2024 7:40,33.33,57.78,
18/04/2024 7:30,33.29,57.36,
18/04/2024 7:20,33.25,56.95,
18/04/2024 7:10,33.21,56.53,
18/04/2024 7:00,33.18,56.12,
18/04/2024 6:50,33.36,58.03,
18/04/2024 6:40,33.32,57.78,
18/04/2024 6:30,33.29,57.54,
18/04/2024 6:20,33.25,57.3,
18/04/2024 6:10,33.22,57.06,
18/04/2024 6:00,33.18,56.81,
18/04/2024 5:50,33.15,56.57,
18/04/2024 5:40,33.11,56.33,
18/04/2024 5:30,33.08,56.09,
18/04/2024 5:20,33.05,55.85,
18/04/2024 5:10,33.05,54.67,
18/04/2024 5:00,32.95,55.21,
18/04/2024 4:50,32.85,55.75,
18/04/2024 4:40,32.75,56.29,
18/04/2024 4:30,32.65,56.83,
18/04/2024 4:20,32.55,57.37,
18/04/2024 4:10,32.45,57.91,
18/04/2024 4:00,32.35,58.45,
18/04/2024 3:50,32.25,58.99,
18/04/2024 3:40,32.16,59.53,
18/04/2024 3:30,32.36,55.31,
18/04/2024 3:20,32.34,55.84,
18/04/2024 3:10,32.32,56.37,
18/04/2024 3:00,32.3,56.9,
18/04/2024 2:50,32.28,57.43,
18/04/2024 2:40,32.26,57.95,
18/04/2024 2:30,32.24,58.48,
18/04/2024 2:20,32.22,59.01,
18/04/2024 2:10,32.2,59.54,
18/04/2024 2:00,32.18,60.06,
18/04/2024 1:50,32.31,57.08,
18/04/2024 1:40,32.3,57.63,
18/04/2024 1:30,32.29,58.18,
18/04/2024 1:20,32.28,58.73,
18/04/2024 1:10,32.27,59.28,
18/04/2024 1:00,32.27,59.83,
18/04/2024 0:50,32.26,60.38,
18/04/2024 0:40,32.25,60.93,
18/04/2024 0:30,32.24,61.48,
18/04/2024 0:20,32.24,62.03,
18/04/2024 0:10,32.18,57.33,
18/04/2024 0:00,32.21,57.7,
17/04/2024 23:50,32.24,58.07,
17/04/2024 23:40,32.27,58.44,
17/04/2024 23:30,32.3,58.81,
17/04/2024 23:20,32.32,59.18,
17/04/2024 23:10,32.35,59.55,
17/04/2024 23:00,32.38,59.92,
17/04/2024 22:50,32.41,60.29,
17/04/2024 22:40,32.43,60.66,
17/04/2024 22:30,32.36,58.61,
17/04/2024 22:20,32.35,59.12,
17/04/2024 22:10,32.34,59.63,
17/04/2024 22:00,32.34,60.13,
17/04/2024 21:50,32.33,60.64,
17/04/2024 21:40,32.33,61.14,
17/04/2024 21:30,32.32,61.65,
17/04/2024 21:20,32.32,62.15,
17/04/2024 21:10,32.31,62.66,
17/04/2024 21:00,32.31,63.16,
17/04/2024 20:50,32.16,59,
17/04/2024 20:40,32.19,59.22,
17/04/2024 20:30,32.22,59.44,
17/04/2024 20:20,32.25,59.65,
17/04/2024 20:10,32.28,59.87,
17/04/2024 20:00,32.31,60.09,
17/04/2024 19:50,32.34,60.3,
17/04/2024 19:40,32.37,60.52,
17/04/2024 19:30,32.4,60.74,
17/04/2024 19:20,32.42,60.95,
17/04/2024 19:10,32.61,55.75,
17/04/2024 19:00,32.7,56.24,
17/04/2024 18:50,32.78,56.73,
17/04/2024 18:40,32.86,57.22,
17/04/2024 18:30,32.95,57.71,
17/04/2024 18:20,33.03,58.19,
17/04/2024 18:10,33.11,58.68,
17/04/2024 18:00,33.2,59.17,
17/04/2024 17:50,33.28,59.66,
17/04/2024 17:40,33.36,60.14,
17/04/2024 17:30,33.42,60.14,
17/04/2024 17:20,33.38,59.38,
17/04/2024 17:10,33.34,58.63,
17/04/2024 17:00,33.3,57.88,
17/04/2024 16:50,33.26,57.12,
17/04/2024 16:40,33.22,56.37,
17/04/2024 16:30,33.18,55.62,
17/04/2024 16:20,33.14,54.86,
17/04/2024 16:10,33.1,54.11,
17/04/2024 16:00,33.06,53.36,
17/04/2024 15:50,33.36,58.52,
17/04/2024 15:40,33.32,56.15,
17/04/2024 15:30,33.28,53.78,
17/04/2024 15:20,33.25,51.41,
17/04/2024 15:10,33.21,49.04,
17/04/2024 15:00,33.18,46.67,
17/04/2024 14:50,33.14,44.3,
17/04/2024 14:40,33.11,41.93,
17/04/2024 14:30,33.07,39.56,
17/04/2024 14:20,33.04,37.19,
17/04/2024 14:10,33.36,33.28,
17/04/2024 14:00,33.25,35.92,
17/04/2024 13:50,33.14,38.55,
17/04/2024 13:40,33.04,41.19,
17/04/2024 13:30,32.93,43.82,
17/04/2024 13:20,32.83,46.46,
17/04/2024 13:10,32.72,49.09,
17/04/2024 13:00,32.62,51.73,
17/04/2024 12:50,32.51,54.36,
17/04/2024 12:40,32.41,56.99,
17/04/2024 12:30,33.55,60.26,
17/04/2024 12:20,33.51,59.84,
17/04/2024 12:10,33.48,59.43,
17/04/2024 12:00,33.45,59.01,
17/04/2024 11:50,33.42,58.6,
17/04/2024 11:40,33.39,58.18,
17/04/2024 11:30,33.36,57.77,
17/04/2024 11:20,33.33,57.35,
17/04/2024 11:10,33.3,56.94,
17/04/2024 11:00,33.27,56.53,
17/04/2024 10:50,33.31,60.89,
17/04/2024 10:40,33.34,60.51,
17/04/2024 10:30,33.37,60.13,
17/04/2024 10:20,33.39,59.76,
17/04/2024 10:10,33.42,59.38,
17/04/2024 10:00,33.45,59.01,
17/04/2024 9:50,33.47,58.63,
17/04/2024 9:40,33.5,58.26,
17/04/2024 9:30,33.53,57.88,
17/04/2024 9:20,33.55,57.51,
17/04/2024 9:10,33.27,60.48,
17/04/2024 9:00,33.31,60.21,
17/04/2024 8:50,33.34,59.95,
17/04/2024 8:40,33.37,59.69,
17/04/2024 8:30,33.4,59.43,
17/04/2024 8:20,33.43,59.17,
17/04/2024 8:10,33.46,58.91,
17/04/2024 8:00,33.49,58.65,
17/04/2024 7:50,33.52,58.39,
17/04/2024 7:40,33.55,58.13,
17/04/2024 7:30,33.24,59.43,
17/04/2024 7:20,33.26,58.58,
17/04/2024 7:10,33.28,57.73,
17/04/2024 7:00,33.3,56.88,
17/04/2024 6:50,33.32,56.03,
17/04/2024 6:40,33.34,55.19,
17/04/2024 6:30,33.36,54.34,
17/04/2024 6:20,33.38,53.49,
17/04/2024 6:10,33.4,52.64,
17/04/2024 6:00,33.42,51.8,
17/04/2024 5:50,33.36,51.68,
17/04/2024 5:40,33.24,52.82,
17/04/2024 5:30,33.12,53.96,
17/04/2024 5:20,33.01,55.1,
17/04/2024 5:10,32.89,56.24,
17/04/2024 5:00,32.77,57.37,
17/04/2024 4:50,32.66,58.51,
17/04/2024 4:40,32.54,59.65,
17/04/2024 4:30,32.42,60.79,
17/04/2024 4:20,32.31,61.92,
17/04/2024 4:10,32.05,60.45,
17/04/2024 4:00,32.08,60.17,
17/04/2024 3:50,32.11,59.9,
17/04/2024 3:40,32.14,59.63,
17/04/2024 3:30,32.17,59.36,
17/04/2024 3:20,32.2,59.08,
17/04/2024 3:10,32.23,58.81,
17/04/2024 3:00,32.26,58.54,
17/04/2024 2:50,32.29,58.27,
17/04/2024 2:40,32.31,58,
17/04/2024 2:30,32.42,59.49,
17/04/2024 2:20,32.39,59.89,
17/04/2024 2:10,32.36,60.28,
17/04/2024 2:00,32.34,60.67,
17/04/2024 1:50,32.31,61.06,
17/04/2024 1:40,32.29,61.46,
17/04/2024 1:30,32.26,61.85,
17/04/2024 1:20,32.24,62.24,
17/04/2024 1:10,32.21,62.63,
17/04/2024 1:00,32.19,63.02,
17/04/2024 0:50,32.36,59.73,
17/04/2024 0:40,32.34,60.05,
17/04/2024 0:30,32.33,60.37,
17/04/2024 0:20,32.32,60.69,
17/04/2024 0:10,32.3,61.01,
17/04/2024 0:00,32.29,61.33,
16/04/2024 23:50,32.28,61.65,
16/04/2024 23:40,32.26,61.97,
16/04/2024 23:30,32.25,62.29,
16/04/2024 23:20,32.24,62.61,
16/04/2024 23:10,32.31,61.1,
16/04/2024 23:00,32.32,61.34,
16/04/2024 22:50,32.33,61.58,
16/04/2024 22:40,32.33,61.81,
16/04/2024 22:30,32.34,62.05,
16/04/2024 22:20,32.34,62.28,
16/04/2024 22:10,32.35,62.52,
16/04/2024 22:00,32.35,62.75,
16/04/2024 21:50,32.36,62.99,
16/04/2024 21:40,32.36,63.22,
16/04/2024 21:30,32.18,60.38,
16/04/2024 21:20,32.22,60.63,
16/04/2024 21:10,32.26,60.88,
16/04/2024 21:00,32.3,61.12,
16/04/2024 20:50,32.34,61.37,
16/04/2024 20:40,32.37,61.61,
16/04/2024 20:30,32.41,61.86,
16/04/2024 20:20,32.45,62.1,
16/04/2024 20:10,32.49,62.35,
16/04/2024 20:00,32.52,62.59,
16/04/2024 19:50,32.31,62.78,
16/04/2024 19:40,32.44,62.34,
16/04/2024 19:30,32.56,61.91,
16/04/2024 19:20,32.68,61.47,
16/04/2024 19:10,32.81,61.04,
16/04/2024 19:00,32.93,60.6,
16/04/2024 18:50,33.05,60.17,
16/04/2024 18:40,33.18,59.73,
16/04/2024 18:30,33.3,59.3,
16/04/2024 18:20,33.42,58.87,
16/04/2024 18:10,33.24,57.26,
16/04/2024 18:00,33.28,57.53,
16/04/2024 17:50,33.31,57.8,
16/04/2024 17:40,33.35,58.06,
16/04/2024 17:30,33.38,58.33,
16/04/2024 17:20,33.42,58.6,
16/04/2024 17:10,33.45,58.86,
16/04/2024 17:00,33.49,59.13,
16/04/2024 16:50,33.52,59.4,
16/04/2024 16:40,33.55,59.66,
16/04/2024 16:30,33.55,59.82,
16/04/2024 16:20,33.51,59.4,
16/04/2024 16:10,33.48,58.98,
16/04/2024 16:00,33.45,58.57,
16/04/2024 15:50,33.42,58.15,
16/04/2024 15:40,33.39,57.74,
16/04/2024 15:30,33.36,57.32,
16/04/2024 15:20,33.33,56.91,
16/04/2024 15:10,33.3,56.49,
16/04/2024 15:00,33.27,56.08,
16/04/2024 14:50,33.29,55.77,
16/04/2024 14:40,33.15,51.95,
16/04/2024 14:30,33.01,48.13,
16/04/2024 14:20,32.87,44.32,
16/04/2024 14:10,32.73,40.5,
16/04/2024 14:00,32.6,36.68,
16/04/2024 13:50,32.46,32.87,
16/04/2024 13:40,32.32,29.05,
16/04/2024 13:30,32.18,25.23,
16/04/2024 13:20,32.05,21.42,
16/04/2024 13:10,30.8,31.55,
16/04/2024 13:00,30.97,30.39,
16/04/2024 12:50,31.14,29.23,
16/04/2024 12:40,31.31,28.07,
16/04/2024 12:30,31.48,26.91,
16/04/2024 12:20,31.64,25.75,
16/04/2024 12:10,31.81,24.59,
16/04/2024 12:00,31.98,23.43,
16/04/2024 11:50,32.15,22.27,
16/04/2024 11:40,32.31,21.11,
16/04/2024 11:30,32.28,28.29,
16/04/2024 11:20,32.4,31.69,
16/04/2024 11:10,32.51,35.09,
16/04/2024 11:00,32.62,38.48,
16/04/2024 10:50,32.74,41.88,
16/04/2024 10:40,32.85,45.28,
16/04/2024 10:30,32.96,48.67,
16/04/2024 10:20,33.08,52.07,
16/04/2024 10:10,33.19,55.47,
16/04/2024 10:00,33.3,58.86,
16/04/2024 9:50,33.29,52.69,
16/04/2024 9:40,33.26,53.5,
16/04/2024 9:30,33.23,54.3,
16/04/2024 9:20,33.21,55.11,
16/04/2024 9:10,33.18,55.91,
16/04/2024 9:00,33.15,56.72,
16/04/2024 8:50,33.13,57.52,
16/04/2024 8:40,33.1,58.33,
16/04/2024 8:30,33.07,59.13,
16/04/2024 8:20,33.05,59.93,
16/04/2024 8:10,33.18,58.98,
16/04/2024 8:00,33.16,58.66,
16/04/2024 7:50,33.15,58.35,
16/04/2024 7:40,33.13,58.04,
16/04/2024 7:30,33.12,57.72,
16/04/2024 7:20,33.1,57.41,
16/04/2024 7:10,33.09,57.1,
16/04/2024 7:00,33.07,56.78,
16/04/2024 6:50,33.06,56.47,
16/04/2024 6:40,33.05,56.16,
16/04/2024 6:30,33.29,54.67,
16/04/2024 6:20,33.24,55.41,
16/04/2024 6:10,33.19,56.15,
16/04/2024 6:00,33.14,56.88,
16/04/2024 5:50,33.09,57.62,
16/04/2024 5:40,33.05,58.35,
16/04/2024 5:30,33,59.09,
16/04/2024 5:20,32.95,59.82,
16/04/2024 5:10,32.9,60.56,
16/04/2024 5:00,32.86,61.29,
16/04/2024 4:50,32.8,62.19,
16/04/2024 4:40,32.73,62.42,
16/04/2024 4:30,32.67,62.64,
16/04/2024 4:20,32.61,62.87,
16/04/2024 4:10,32.55,63.09,
16/04/2024 4:00,32.48,63.32,
16/04/2024 3:50,32.42,63.54,
16/04/2024 3:40,32.36,63.77,
16/04/2024 3:30,32.3,63.99,
16/04/2024 3:20,32.24,64.21,
16/04/2024 3:10,32.17,60.71,
16/04/2024 3:00,32.2,61.2,
16/04/2024 2:50,32.22,61.69,
16/04/2024 2:40,32.24,62.18,
16/04/2024 2:30,32.26,62.67,
16/04/2024 2:20,32.28,63.15,
16/04/2024 2:10,32.3,63.64,
16/04/2024 2:00,32.32,64.13,
16/04/2024 1:50,32.34,64.62,
16/04/2024 1:40,32.36,65.1,
16/04/2024 1:30,32.18,62.74,
16/04/2024 1:20,32.2,62.94,
16/04/2024 1:10,32.22,63.13,
16/04/2024 1:00,32.23,63.33,
16/04/2024 0:50,32.25,63.52,
16/04/2024 0:40,32.27,63.72,
16/04/2024 0:30,32.28,63.91,
16/04/2024 0:20,32.3,64.11,
16/04/2024 0:10,32.32,64.3,
16/04/2024 0:00,32.33,64.49,
15/04/2024 23:50,32.39,64.17,
15/04/2024 23:40,32.37,63.98,
15/04/2024 23:30,32.35,63.8,
15/04/2024 23:20,32.34,63.62,
15/04/2024 23:10,32.32,63.44,
15/04/2024 23:00,32.3,63.25,
15/04/2024 22:50,32.29,63.07,
15/04/2024 22:40,32.27,62.89,
15/04/2024 22:30,32.25,62.71,
15/04/2024 22:20,32.24,62.53,
15/04/2024 22:10,32.42,62.57,
15/04/2024 22:00,32.4,62.83,
15/04/2024 21:50,32.38,63.09,
15/04/2024 21:40,32.37,63.34,
15/04/2024 21:30,32.35,63.6,
15/04/2024 21:20,32.34,63.86,
15/04/2024 21:10,32.32,64.11,
15/04/2024 21:00,32.31,64.37,
15/04/2024 20:50,32.29,64.63,
15/04/2024 20:40,32.28,64.88,
15/04/2024 20:30,32.31,64.47,
15/04/2024 20:20,32.36,64.64,
15/04/2024 20:10,32.4,64.81,
15/04/2024 20:00,32.44,64.98,
15/04/2024 19:50,32.48,65.15,
15/04/2024 19:40,32.52,65.31,
15/04/2024 19:30,32.56,65.48,
15/04/2024 19:20,32.6,65.65,
15/04/2024 19:10,32.64,65.82,
15/04/2024 19:00,32.68,65.98,
15/04/2024 18:50,33.33,64.17,
15/04/2024 18:40,33.29,63.69,
15/04/2024 18:30,33.26,63.21,
15/04/2024 18:20,33.22,62.74,
15/04/2024 18:10,33.19,62.26,
15/04/2024 18:00,33.15,61.79,
15/04/2024 17:50,33.12,61.31,
15/04/2024 17:40,33.08,60.84,
15/04/2024 17:30,33.05,60.36,
15/04/2024 17:20,33.02,59.89,
15/04/2024 17:10,33.04,46.54,
15/04/2024 17:00,33.07,47.91,
15/04/2024 16:50,33.1,49.27,
15/04/2024 16:40,33.13,50.64,
15/04/2024 16:30,33.16,52,
15/04/2024 16:20,33.19,53.37,
15/04/2024 16:10,33.22,54.73,
15/04/2024 16:00,33.25,56.1,
15/04/2024 15:50,33.28,57.46,
15/04/2024 15:40,33.3,58.82,
15/04/2024 15:30,33.05,59.55,
15/04/2024 15:20,33.08,59.98,
15/04/2024 15:10,33.11,60.41,
15/04/2024 15:00,33.14,60.84,
15/04/2024 14:50,33.17,61.27,
15/04/2024 14:40,33.2,61.7,
15/04/2024 14:30,33.23,62.13,
15/04/2024 14:20,33.26,62.56,
15/04/2024 14:10,33.29,62.99,
15/04/2024 14:00,33.31,63.41,
15/04/2024 13:50,33.27,63.69,
15/04/2024 13:40,33.25,63.56,
15/04/2024 13:30,33.23,63.44,
15/04/2024 13:20,33.22,63.31,
15/04/2024 13:10,33.2,63.19,
15/04/2024 13:00,33.18,63.06,
15/04/2024 12:50,33.17,62.94,
15/04/2024 12:40,33.15,62.81,
15/04/2024 12:30,33.13,62.69,
15/04/2024 12:20,33.12,62.57,
15/04/2024 12:10,33.3,63.45,
15/04/2024 12:00,33.27,63.29,
15/04/2024 11:50,33.24,63.13,
15/04/2024 11:40,33.21,62.98,
15/04/2024 11:30,33.18,62.82,
15/04/2024 11:20,33.16,62.66,
15/04/2024 11:10,33.13,62.51,
15/04/2024 11:00,33.1,62.35,
15/04/2024 10:50,33.07,62.19,
15/04/2024 10:40,33.05,62.04,
15/04/2024 10:30,33.27,62.82,
15/04/2024 10:20,33.24,62.24,
15/04/2024 10:10,33.22,61.66,
15/04/2024 10:00,33.19,61.09,
15/04/2024 9:50,33.17,60.51,
15/04/2024 9:40,33.14,59.94,
15/04/2024 9:30,33.12,59.36,
15/04/2024 9:20,33.09,58.79,
15/04/2024 9:10,33.07,58.21,
15/04/2024 9:00,33.05,57.64,
15/04/2024 8:50,33.05,57.98,
15/04/2024 8:40,33.08,58.4,
15/04/2024 8:30,33.11,58.82,
15/04/2024 8:20,33.13,59.23,
15/04/2024 8:10,33.16,59.65,
15/04/2024 8:00,33.19,60.07,
15/04/2024 7:50,33.21,60.48,
15/04/2024 7:40,33.24,60.9,
15/04/2024 7:30,33.27,61.32,
15/04/2024 7:20,33.29,61.73,
15/04/2024 7:10,33.27,57.24,
15/04/2024 7:00,33.24,57.52,
15/04/2024 6:50,33.22,57.8,
15/04/2024 6:40,33.19,58.07,
15/04/2024 6:30,33.17,58.35,
15/04/2024 6:20,33.14,58.63,
15/04/2024 6:10,33.12,58.9,
15/04/2024 6:00,33.09,59.18,
15/04/2024 5:50,33.07,59.46,
15/04/2024 5:40,33.05,59.73,
15/04/2024 5:30,33.18,59.34,
15/04/2024 5:20,33.08,59.76,
15/04/2024 5:10,32.98,60.18,
15/04/2024 5:00,32.89,60.6,
15/04/2024 4:50,32.79,61.02,
15/04/2024 4:40,32.69,61.44,
15/04/2024 4:30,32.6,61.86,
15/04/2024 4:20,32.5,62.28,
15/04/2024 4:10,32.4,62.7,
15/04/2024 4:00,32.31,63.12,
15/04/2024 3:50,32.06,63.99,
15/04/2024 3:40,32.12,64.37,
15/04/2024 3:30,32.17,64.75,
15/04/2024 3:20,32.23,65.12,
15/04/2024 3:10,32.28,65.5,
15/04/2024 3:00,32.34,65.87,
15/04/2024 2:50,32.39,66.25,
15/04/2024 2:40,32.45,66.62,
15/04/2024 2:30,32.5,67,
15/04/2024 2:20,32.55,67.37,
15/04/2024 2:10,32.4,67.29,
15/04/2024 2:00,32.37,67.02,
15/04/2024 1:50,32.35,66.76,
15/04/2024 1:40,32.32,66.5,
15/04/2024 1:30,32.3,66.24,
15/04/2024 1:20,32.27,65.98,
15/04/2024 1:10,32.25,65.72,
15/04/2024 1:00,32.22,65.46,
15/04/2024 0:50,32.2,65.2,
15/04/2024 0:40,32.18,64.94,
15/04/2024 0:30,32.18,65.62,
15/04/2024 0:20,32.21,65.83,
15/04/2024 0:10,32.24,66.03,
15/04/2024 0:00,32.26,66.23,
14/04/2024 23:50,32.29,66.43,
14/04/2024 23:40,32.31,66.64,
14/04/2024 23:30,32.34,66.84,
14/04/2024 23:20,32.36,67.04,
14/04/2024 23:10,32.39,67.24,
14/04/2024 23:00,32.41,67.44,
14/04/2024 22:50,32.19,65.26,
14/04/2024 22:40,32.22,65.47,
14/04/2024 22:30,32.25,65.68,
14/04/2024 22:20,32.27,65.89,
14/04/2024 22:10,32.3,66.1,
14/04/2024 22:00,32.32,66.31,
14/04/2024 21:50,32.35,66.52,
14/04/2024 21:40,32.37,66.73,
14/04/2024 21:30,32.4,66.94,
14/04/2024 21:20,32.42,67.14,
14/04/2024 21:10,32.31,67.52,
14/04/2024 21:00,32.34,67.38,
14/04/2024 20:50,32.37,67.24,
14/04/2024 20:40,32.39,67.11,
14/04/2024 20:30,32.42,66.97,
14/04/2024 20:20,32.45,66.84,
14/04/2024 20:10,32.47,66.7,
14/04/2024 20:00,32.5,66.57,
14/04/2024 19:50,32.53,66.43,
14/04/2024 19:40,32.55,66.3,
14/04/2024 19:30,32.31,65.86,
14/04/2024 19:20,32.41,65.31,
14/04/2024 19:10,32.51,64.76,
14/04/2024 19:00,32.6,64.22,
14/04/2024 18:50,32.7,63.67,
14/04/2024 18:40,32.8,63.12,
14/04/2024 18:30,32.89,62.58,
14/04/2024 18:20,32.99,62.03,
14/04/2024 18:10,33.09,61.48,
14/04/2024 18:00,33.18,60.94,
14/04/2024 17:50,32.92,58.72,
14/04/2024 17:40,32.85,55.74,
14/04/2024 17:30,32.78,52.77,
14/04/2024 17:20,32.71,49.8,
14/04/2024 17:10,32.64,46.83,
14/04/2024 17:00,32.58,43.86,
14/04/2024 16:50,32.51,40.89,
14/04/2024 16:40,32.44,37.92,
14/04/2024 16:30,32.37,34.95,
14/04/2024 16:20,32.31,31.98,
14/04/2024 16:10,32.05,27.23,
14/04/2024 16:00,32.18,29.78,
14/04/2024 15:50,32.31,32.32,
14/04/2024 15:40,32.43,34.86,
14/04/2024 15:30,32.56,37.4,
14/04/2024 15:20,32.68,39.94,
14/04/2024 15:10,32.81,42.48,
14/04/2024 15:00,32.93,45.02,
