Time,Temperature(℃),Humidity(%RH),MAC address(49:42:08:00:45:D3)
19/04/2024 18:20,31.51,76.81,
19/04/2024 18:10,31.53,76.78,
19/04/2024 18:00,31.56,76.75,
19/04/2024 17:50,31.58,76.73,
19/04/2024 17:40,31.55,76.9,
19/04/2024 17:30,31.53,76.84,
19/04/2024 17:20,31.51,76.78,
19/04/2024 17:10,31.49,76.72,
19/04/2024 17:00,31.47,76.66,
19/04/2024 16:50,31.45,76.6,
19/04/2024 16:40,31.43,76.54,
19/04/2024 16:30,31.41,76.48,
19/04/2024 16:20,31.39,76.42,
19/04/2024 16:10,31.37,76.36,
19/04/2024 16:00,31.36,76.55,
19/04/2024 15:50,31.39,76.47,
19/04/2024 15:40,31.41,76.4,
19/04/2024 15:30,31.44,76.33,
19/04/2024 15:20,31.46,76.25,
19/04/2024 15:10,31.49,76.18,
19/04/2024 15:00,31.51,76.11,
19/04/2024 14:50,31.54,76.03,
19/04/2024 14:40,31.56,75.96,
19/04/2024 14:30,31.58,75.89,
19/04/2024 14:20,31.6,75.83,
19/04/2024 14:10,31.57,75.68,
19/04/2024 14:00,31.54,75.53,
19/04/2024 13:50,31.52,75.38,
19/04/2024 13:40,31.49,75.23,
19/04/2024 13:30,31.46,75.09,
19/04/2024 13:20,31.44,74.94,
19/04/2024 13:10,31.41,74.79,
19/04/2024 13:00,31.38,74.64,
19/04/2024 12:50,31.36,74.5,
19/04/2024 12:40,31.36,74.31,
19/04/2024 12:30,31.4,73.95,
19/04/2024 12:20,31.43,73.59,
19/04/2024 12:10,31.47,73.23,
19/04/2024 12:00,31.5,72.87,
19/04/2024 11:50,31.54,72.51,
19/04/2024 11:40,31.57,72.15,
19/04/2024 11:30,31.61,71.79,
19/04/2024 11:20,31.64,71.43,
19/04/2024 11:10,31.67,71.08,
19/04/2024 11:00,31.6,52.54,
19/04/2024 10:50,31.57,54.54,
19/04/2024 10:40,31.54,56.53,
19/04/2024 10:30,31.51,58.52,
19/04/2024 10:20,31.48,60.52,
19/04/2024 10:10,31.46,62.51,
19/04/2024 10:00,31.43,64.5,
19/04/2024 9:50,31.4,66.5,
19/04/2024 9:40,31.37,68.49,
19/04/2024 9:30,31.35,70.48,
19/04/2024 9:20,30.98,41.54,
19/04/2024 9:10,31.03,45.3,
19/04/2024 9:00,31.07,49.06,
19/04/2024 8:50,31.11,52.82,
19/04/2024 8:40,31.15,56.58,
19/04/2024 8:30,31.2,60.33,
19/04/2024 8:20,31.24,64.09,
19/04/2024 8:10,31.28,67.85,
19/04/2024 8:00,31.32,71.61,
19/04/2024 7:50,31.36,75.36,
19/04/2024 7:40,31.35,75.11,
19/04/2024 7:30,31.32,75.06,
19/04/2024 7:20,31.29,75.02,
19/04/2024 7:10,31.27,74.97,
19/04/2024 7:00,31.24,74.93,
19/04/2024 6:50,31.21,74.88,
19/04/2024 6:40,31.19,74.84,
19/04/2024 6:30,31.16,74.79,
19/04/2024 6:20,31.13,74.75,
19/04/2024 6:10,31.11,74.71,
19/04/2024 6:00,30.86,74.94,
19/04/2024 5:50,30.88,74.91,
19/04/2024 5:40,30.89,74.89,
19/04/2024 5:30,30.9,74.87,
19/04/2024 5:20,30.92,74.84,
19/04/2024 5:10,30.93,74.82,
19/04/2024 5:00,30.94,74.8,
19/04/2024 4:50,30.96,74.77,
19/04/2024 4:40,30.97,74.75,
19/04/2024 4:30,30.98,74.73,
19/04/2024 4:20,30.86,74.84,
19/04/2024 4:10,30.89,74.81,
19/04/2024 4:00,30.92,74.78,
19/04/2024 3:50,30.95,74.76,
19/04/2024 3:40,30.98,74.73,
19/04/2024 3:30,31,74.7,
19/04/2024 3:20,31.03,74.68,
19/04/2024 3:10,31.06,74.65,
19/04/2024 3:00,31.09,74.62,
19/04/2024 2:50,31.11,74.6,
19/04/2024 2:40,30.85,74.71,
19/04/2024 2:30,30.88,74.74,
19/04/2024 2:20,30.91,74.77,
19/04/2024 2:10,30.94,74.79,
19/04/2024 2:00,30.97,74.82,
19/04/2024 1:50,31,74.85,
19/04/2024 1:40,31.03,74.87,
19/04/2024 1:30,31.06,74.9,
19/04/2024 1:20,31.09,74.93,
19/04/2024 1:10,31.11,74.95,
19/04/2024 1:00,30.92,74.96,
19/04/2024 0:50,30.88,74.99,
19/04/2024 0:40,30.85,75.02,
19/04/2024 0:30,30.82,75.05,
19/04/2024 0:20,30.79,75.08,
19/04/2024 0:10,30.75,75.11,
19/04/2024 0:00,30.72,75.14,
18/04/2024 23:50,30.69,75.17,
18/04/2024 23:40,30.66,75.2,
18/04/2024 23:30,30.63,75.23,
18/04/2024 23:20,30.98,75.01,
18/04/2024 23:10,30.94,75.05,
18/04/2024 23:00,30.91,75.09,
18/04/2024 22:50,30.87,75.13,
18/04/2024 22:40,30.84,75.17,
18/04/2024 22:30,30.8,75.21,
18/04/2024 22:20,30.77,75.25,
18/04/2024 22:10,30.73,75.29,
18/04/2024 22:00,30.7,75.33,
18/04/2024 21:50,30.67,75.37,
18/04/2024 21:40,30.61,75.25,
18/04/2024 21:30,30.67,75.32,
18/04/2024 21:20,30.73,75.39,
18/04/2024 21:10,30.78,75.45,
18/04/2024 21:00,30.84,75.52,
18/04/2024 20:50,30.89,75.58,
18/04/2024 20:40,30.95,75.65,
18/04/2024 20:30,31,75.71,
18/04/2024 20:20,31.06,75.78,
18/04/2024 20:10,31.11,75.84,
18/04/2024 20:00,30.97,75.17,
18/04/2024 19:50,31,75.2,
18/04/2024 19:40,31.03,75.23,
18/04/2024 19:30,31.06,75.26,
18/04/2024 19:20,31.09,75.29,
18/04/2024 19:10,31.12,75.31,
18/04/2024 19:00,31.15,75.34,
18/04/2024 18:50,31.18,75.37,
18/04/2024 18:40,31.21,75.4,
18/04/2024 18:30,31.24,75.42,
18/04/2024 18:20,31.11,75.21,
18/04/2024 18:10,31.14,75.18,
18/04/2024 18:00,31.16,75.16,
18/04/2024 17:50,31.19,75.13,
18/04/2024 17:40,31.21,75.11,
18/04/2024 17:30,31.24,75.08,
18/04/2024 17:20,31.26,75.06,
18/04/2024 17:10,31.29,75.03,
18/04/2024 17:00,31.31,75.01,
18/04/2024 16:50,31.33,74.99,
18/04/2024 16:40,31.3,74.97,
18/04/2024 16:30,31.27,74.92,
18/04/2024 16:20,31.25,74.88,
18/04/2024 16:10,31.22,74.84,
18/04/2024 16:00,31.2,74.8,
18/04/2024 15:50,31.17,74.75,
18/04/2024 15:40,31.15,74.71,
18/04/2024 15:30,31.12,74.67,
18/04/2024 15:20,31.1,74.63,
18/04/2024 15:10,31.08,74.59,
18/04/2024 15:00,31.11,74.65,
18/04/2024 14:50,31.14,74.59,
18/04/2024 14:40,31.16,74.54,
18/04/2024 14:30,31.18,74.49,
18/04/2024 14:20,31.2,74.44,
18/04/2024 14:10,31.22,74.38,
18/04/2024 14:00,31.24,74.33,
18/04/2024 13:50,31.26,74.28,
18/04/2024 13:40,31.28,74.23,
18/04/2024 13:30,31.3,74.18,
18/04/2024 13:20,31.11,74.39,
18/04/2024 13:10,31.14,74.33,
18/04/2024 13:00,31.17,74.27,
18/04/2024 12:50,31.19,74.21,
18/04/2024 12:40,31.22,74.15,
18/04/2024 12:30,31.25,74.09,
18/04/2024 12:20,31.27,74.03,
18/04/2024 12:10,31.3,73.97,
18/04/2024 12:00,31.33,73.91,
18/04/2024 11:50,31.35,73.86,
18/04/2024 11:40,31.33,73.89,
18/04/2024 11:30,31.3,73.85,
18/04/2024 11:20,31.27,73.81,
18/04/2024 11:10,31.25,73.77,
18/04/2024 11:00,31.22,73.73,
18/04/2024 10:50,31.2,73.7,
18/04/2024 10:40,31.17,73.66,
18/04/2024 10:30,31.15,73.62,
18/04/2024 10:20,31.12,73.58,
18/04/2024 10:10,31.1,73.55,
18/04/2024 10:00,31.05,73.81,
18/04/2024 9:50,31.09,73.76,
18/04/2024 9:40,31.12,73.72,
18/04/2024 9:30,31.16,73.67,
18/04/2024 9:20,31.19,73.63,
18/04/2024 9:10,31.23,73.58,
18/04/2024 9:00,31.26,73.54,
18/04/2024 8:50,31.3,73.49,
18/04/2024 8:40,31.33,73.45,
18/04/2024 8:30,31.36,73.41,
18/04/2024 8:20,31.33,73.74,
18/04/2024 8:10,31.3,73.69,
18/04/2024 8:00,31.28,73.64,
18/04/2024 7:50,31.26,73.59,
18/04/2024 7:40,31.24,73.54,
18/04/2024 7:30,31.22,73.49,
18/04/2024 7:20,31.2,73.44,
18/04/2024 7:10,31.18,73.39,
18/04/2024 7:00,31.16,73.34,
18/04/2024 6:50,31.14,73.3,
18/04/2024 6:40,31.24,73.45,
18/04/2024 6:30,31.19,73.42,
18/04/2024 6:20,31.15,73.39,
18/04/2024 6:10,31.11,73.36,
18/04/2024 6:00,31.07,73.33,
18/04/2024 5:50,31.02,73.3,
18/04/2024 5:40,30.98,73.27,
18/04/2024 5:30,30.94,73.24,
18/04/2024 5:20,30.9,73.21,
18/04/2024 5:10,30.86,73.19,
18/04/2024 5:00,30.86,73.66,
18/04/2024 4:50,30.89,73.62,
18/04/2024 4:40,30.92,73.59,
18/04/2024 4:30,30.95,73.56,
18/04/2024 4:20,30.98,73.53,
18/04/2024 4:10,31,73.49,
18/04/2024 4:00,31.03,73.46,
18/04/2024 3:50,31.06,73.43,
18/04/2024 3:40,31.09,73.4,
18/04/2024 3:30,31.11,73.37,
18/04/2024 3:20,30.86,73.55,
18/04/2024 3:10,30.88,73.59,
18/04/2024 3:00,30.89,73.63,
18/04/2024 2:50,30.9,73.67,
18/04/2024 2:40,30.92,73.71,
18/04/2024 2:30,30.93,73.74,
18/04/2024 2:20,30.94,73.78,
18/04/2024 2:10,30.96,73.82,
18/04/2024 2:00,30.97,73.86,
18/04/2024 1:50,30.98,73.89,
18/04/2024 1:40,30.74,73.77,
18/04/2024 1:30,30.78,73.82,
18/04/2024 1:20,30.82,73.86,
18/04/2024 1:10,30.86,73.9,
18/04/2024 1:00,30.9,73.94,
18/04/2024 0:50,30.93,73.99,
18/04/2024 0:40,30.97,74.03,
18/04/2024 0:30,31.01,74.07,
18/04/2024 0:20,31.05,74.11,
18/04/2024 0:10,31.08,74.15,
18/04/2024 0:00,30.98,74.07,
17/04/2024 23:50,30.96,74.12,
17/04/2024 23:40,30.94,74.16,
17/04/2024 23:30,30.92,74.2,
17/04/2024 23:20,30.9,74.24,
17/04/2024 23:10,30.88,74.28,
17/04/2024 23:00,30.86,74.32,
17/04/2024 22:50,30.84,74.36,
17/04/2024 22:40,30.82,74.4,
17/04/2024 22:30,30.8,74.44,
17/04/2024 22:20,30.73,74.33,
17/04/2024 22:10,30.75,74.39,
17/04/2024 22:00,30.77,74.44,
17/04/2024 21:50,30.78,74.5,
17/04/2024 21:40,30.8,74.55,
17/04/2024 21:30,30.81,74.61,
17/04/2024 21:20,30.83,74.66,
17/04/2024 21:10,30.84,74.72,
17/04/2024 21:00,30.86,74.77,
17/04/2024 20:50,30.87,74.82,
17/04/2024 20:40,30.86,74.71,
17/04/2024 20:30,30.91,74.57,
17/04/2024 20:20,30.96,74.43,
17/04/2024 20:10,31.01,74.3,
17/04/2024 20:00,31.06,74.16,
17/04/2024 19:50,31.11,74.02,
17/04/2024 19:40,31.16,73.89,
17/04/2024 19:30,31.21,73.75,
17/04/2024 19:20,31.26,73.61,
17/04/2024 19:10,31.3,73.48,
17/04/2024 19:00,30.92,73.5,
17/04/2024 18:50,30.96,73.25,
17/04/2024 18:40,31,73.01,
17/04/2024 18:30,31.04,72.77,
17/04/2024 18:20,31.08,72.52,
17/04/2024 18:10,31.12,72.28,
17/04/2024 18:00,31.16,72.04,
17/04/2024 17:50,31.2,71.79,
17/04/2024 17:40,31.24,71.55,
17/04/2024 17:30,31.27,71.31,
17/04/2024 17:20,30.99,71,
17/04/2024 17:10,31.02,70.11,
17/04/2024 17:00,31.05,69.23,
17/04/2024 16:50,31.08,68.35,
17/04/2024 16:40,31.11,67.47,
17/04/2024 16:30,31.13,66.58,
17/04/2024 16:20,31.16,65.7,
17/04/2024 16:10,31.19,64.82,
17/04/2024 16:00,31.22,63.94,
17/04/2024 15:50,31.24,63.06,
17/04/2024 15:40,31.24,61.21,
17/04/2024 15:30,31.19,57.46,
17/04/2024 15:20,31.15,53.71,
17/04/2024 15:10,31.11,49.97,
17/04/2024 15:00,31.06,46.22,
17/04/2024 14:50,31.02,42.48,
17/04/2024 14:40,30.98,38.73,
17/04/2024 14:30,30.93,34.99,
17/04/2024 14:20,30.89,31.24,
17/04/2024 14:10,30.85,27.5,
17/04/2024 14:00,30.98,36.48,
17/04/2024 13:50,31.01,40.87,
17/04/2024 13:40,31.04,45.25,
17/04/2024 13:30,31.07,49.63,
17/04/2024 13:20,31.1,54.01,
17/04/2024 13:10,31.13,58.4,
17/04/2024 13:00,31.16,62.78,
17/04/2024 12:50,31.19,67.16,
17/04/2024 12:40,31.22,71.54,
17/04/2024 12:30,31.24,75.92,
17/04/2024 12:20,30.98,75.54,
17/04/2024 12:10,31.02,75.49,
17/04/2024 12:00,31.06,75.44,
17/04/2024 11:50,31.1,75.39,
17/04/2024 11:40,31.14,75.34,
17/04/2024 11:30,31.18,75.3,
17/04/2024 11:20,31.22,75.25,
17/04/2024 11:10,31.26,75.2,
17/04/2024 11:00,31.3,75.15,
17/04/2024 10:50,31.33,75.11,
17/04/2024 10:40,31.36,75.45,
17/04/2024 10:30,31.33,75.41,
17/04/2024 10:20,31.3,75.38,
17/04/2024 10:10,31.27,75.35,
17/04/2024 10:00,31.24,75.32,
17/04/2024 9:50,31.22,75.28,
17/04/2024 9:40,31.19,75.25,
17/04/2024 9:30,31.16,75.22,
17/04/2024 9:20,31.13,75.19,
17/04/2024 9:10,31.11,75.16,
17/04/2024 9:00,31.05,75.36,
17/04/2024 8:50,31.08,75.32,
17/04/2024 8:40,31.11,75.29,
17/04/2024 8:30,31.14,75.26,
17/04/2024 8:20,31.17,75.23,
17/04/2024 8:10,31.19,75.2,
17/04/2024 8:00,31.22,75.17,
17/04/2024 7:50,31.25,75.14,
17/04/2024 7:40,31.28,75.11,
17/04/2024 7:30,31.3,75.08,
17/04/2024 7:20,31.24,74.99,
17/04/2024 7:10,31.16,75.06,
17/04/2024 7:00,31.09,75.13,
17/04/2024 6:50,31.02,75.2,
17/04/2024 6:40,30.94,75.27,
17/04/2024 6:30,30.87,75.34,
17/04/2024 6:20,30.8,75.41,
17/04/2024 6:10,30.72,75.48,
17/04/2024 6:00,30.65,75.55,
17/04/2024 5:50,30.58,75.61,
17/04/2024 5:40,30.48,75.75,
17/04/2024 5:30,30.51,75.78,
17/04/2024 5:20,30.54,75.81,
17/04/2024 5:10,30.57,75.84,
17/04/2024 5:00,30.6,75.87,
17/04/2024 4:50,30.63,75.9,
17/04/2024 4:40,30.66,75.93,
17/04/2024 4:30,30.69,75.96,
17/04/2024 4:20,30.72,75.99,
17/04/2024 4:10,30.74,76.02,
17/04/2024 4:00,30.74,75.93,
17/04/2024 3:50,30.71,76,
17/04/2024 3:40,30.68,76.07,
17/04/2024 3:30,30.65,76.13,
17/04/2024 3:20,30.62,76.2,
17/04/2024 3:10,30.6,76.27,
17/04/2024 3:00,30.57,76.33,
17/04/2024 2:50,30.54,76.4,
17/04/2024 2:40,30.51,76.47,
17/04/2024 2:30,30.49,76.53,
17/04/2024 2:20,30.74,76.55,
17/04/2024 2:10,30.7,76.58,
17/04/2024 2:00,30.66,76.61,
17/04/2024 1:50,30.63,76.63,
17/04/2024 1:40,30.59,76.66,
17/04/2024 1:30,30.56,76.69,
17/04/2024 1:20,30.52,76.71,
17/04/2024 1:10,30.49,76.74,
17/04/2024 1:00,30.45,76.77,
17/04/2024 0:50,30.42,76.79,
17/04/2024 0:40,30.39,76.7,
17/04/2024 0:30,30.43,76.77,
17/04/2024 0:20,30.47,76.83,
17/04/2024 0:10,30.51,76.89,
17/04/2024 0:00,30.55,76.95,
16/04/2024 23:50,30.59,77.01,
16/04/2024 23:40,30.63,77.07,
16/04/2024 23:30,30.67,77.13,
16/04/2024 23:20,30.71,77.19,
16/04/2024 23:10,30.74,77.25,
16/04/2024 23:00,30.61,77.33,
16/04/2024 22:50,30.58,77.42,
16/04/2024 22:40,30.55,77.5,
16/04/2024 22:30,30.52,77.58,
16/04/2024 22:20,30.49,77.66,
16/04/2024 22:10,30.47,77.74,
16/04/2024 22:00,30.44,77.82,
16/04/2024 21:50,30.41,77.9,
16/04/2024 21:40,30.38,77.98,
16/04/2024 21:30,30.36,78.06,
16/04/2024 21:20,30.24,78.36,
16/04/2024 21:10,30.34,78.28,
16/04/2024 21:00,30.44,78.2,
16/04/2024 20:50,30.53,78.12,
16/04/2024 20:40,30.63,78.04,
16/04/2024 20:30,30.73,77.96,
16/04/2024 20:20,30.82,77.88,
16/04/2024 20:10,30.92,77.8,
16/04/2024 20:00,31.02,77.72,
16/04/2024 19:50,31.11,77.65,
16/04/2024 19:40,31.24,77.56,
16/04/2024 19:30,31.21,77.51,
16/04/2024 19:20,31.18,77.46,
16/04/2024 19:10,31.15,77.42,
16/04/2024 19:00,31.12,77.37,
16/04/2024 18:50,31.09,77.32,
16/04/2024 18:40,31.06,77.28,
16/04/2024 18:30,31.03,77.23,
16/04/2024 18:20,31,77.18,
16/04/2024 18:10,30.98,77.14,
16/04/2024 18:00,31.24,77.41,
16/04/2024 17:50,31.21,77.37,
16/04/2024 17:40,31.18,77.34,
16/04/2024 17:30,31.15,77.3,
16/04/2024 17:20,31.12,77.27,
16/04/2024 17:10,31.09,77.23,
16/04/2024 17:00,31.06,77.2,
16/04/2024 16:50,31.03,77.16,
16/04/2024 16:40,31,77.13,
16/04/2024 16:30,30.98,77.1,
16/04/2024 16:20,31.11,77.36,
16/04/2024 16:10,31.11,77.31,
16/04/2024 16:00,31.11,77.27,
16/04/2024 15:50,31.11,77.23,
16/04/2024 15:40,31.11,77.19,
16/04/2024 15:30,31.11,77.15,
16/04/2024 15:20,31.11,77.11,
16/04/2024 15:10,31.11,77.07,
16/04/2024 15:00,31.11,77.03,
16/04/2024 14:50,31.11,76.99,
16/04/2024 14:40,31.24,76.72,
16/04/2024 14:30,31.21,76.77,
16/04/2024 14:20,31.18,76.82,
16/04/2024 14:10,31.15,76.86,
16/04/2024 14:00,31.12,76.91,
16/04/2024 13:50,31.09,76.96,
16/04/2024 13:40,31.06,77,
16/04/2024 13:30,31.03,77.05,
16/04/2024 13:20,31,77.1,
16/04/2024 13:10,30.98,77.14,
16/04/2024 13:00,31.11,76.6,
16/04/2024 12:50,31.14,76.65,
16/04/2024 12:40,31.16,76.7,
16/04/2024 12:30,31.18,76.74,
16/04/2024 12:20,31.2,76.79,
16/04/2024 12:10,31.22,76.84,
16/04/2024 12:00,31.24,76.88,
16/04/2024 11:50,31.26,76.93,
16/04/2024 11:40,31.28,76.98,
16/04/2024 11:30,31.3,77.02,
16/04/2024 11:20,31.11,76.57,
16/04/2024 11:10,31.14,76.61,
16/04/2024 11:00,31.17,76.65,
16/04/2024 10:50,31.19,76.68,
16/04/2024 10:40,31.22,76.72,
16/04/2024 10:30,31.25,76.76,
16/04/2024 10:20,31.27,76.79,
16/04/2024 10:10,31.3,76.83,
16/04/2024 10:00,31.33,76.87,
16/04/2024 9:50,31.35,76.9,
16/04/2024 9:40,31.11,76.64,
16/04/2024 9:30,31.13,76.69,
16/04/2024 9:20,31.14,76.73,
16/04/2024 9:10,31.16,76.77,
16/04/2024 9:00,31.17,76.81,
16/04/2024 8:50,31.19,76.86,
16/04/2024 8:40,31.2,76.9,
16/04/2024 8:30,31.22,76.94,
16/04/2024 8:20,31.23,76.98,
16/04/2024 8:10,31.24,77.02,
16/04/2024 8:00,31.17,76.99,
16/04/2024 7:50,31.14,76.96,
16/04/2024 7:40,31.12,76.93,
16/04/2024 7:30,31.1,76.9,
16/04/2024 7:20,31.08,76.87,
16/04/2024 7:10,31.06,76.84,
16/04/2024 7:00,31.04,76.81,
16/04/2024 6:50,31.02,76.78,
16/04/2024 6:40,31,76.75,
16/04/2024 6:30,30.98,76.72,
16/04/2024 6:20,30.86,77.02,
16/04/2024 6:10,30.8,77.1,
16/04/2024 6:00,30.75,77.17,
16/04/2024 5:50,30.7,77.25,
16/04/2024 5:40,30.65,77.32,
16/04/2024 5:30,30.59,77.4,
16/04/2024 5:20,30.54,77.47,
16/04/2024 5:10,30.49,77.55,
16/04/2024 5:00,30.44,77.62,
16/04/2024 4:50,30.39,77.69,
16/04/2024 4:40,30.36,77.64,
16/04/2024 4:30,30.39,77.67,
16/04/2024 4:20,30.42,77.7,
16/04/2024 4:10,30.45,77.73,
16/04/2024 4:00,30.48,77.76,
16/04/2024 3:50,30.5,77.79,
16/04/2024 3:40,30.53,77.82,
16/04/2024 3:30,30.56,77.85,
16/04/2024 3:20,30.59,77.88,
16/04/2024 3:10,30.61,77.9,
16/04/2024 3:00,30.67,77.7,
16/04/2024 2:50,30.64,77.74,
16/04/2024 2:40,30.62,77.78,
16/04/2024 2:30,30.6,77.81,
16/04/2024 2:20,30.58,77.85,
16/04/2024 2:10,30.56,77.89,
16/04/2024 2:00,30.54,77.92,
16/04/2024 1:50,30.52,77.96,
16/04/2024 1:40,30.5,78,
16/04/2024 1:30,30.48,78.03,
16/04/2024 1:20,30.8,78,
16/04/2024 1:10,30.75,78.05,
16/04/2024 1:00,30.7,78.1,
16/04/2024 0:50,30.65,78.15,
16/04/2024 0:40,30.6,78.2,
16/04/2024 0:30,30.55,78.25,
16/04/2024 0:20,30.5,78.3,
16/04/2024 0:10,30.45,78.35,
16/04/2024 0:00,30.4,78.4,
15/04/2024 23:50,30.36,78.45,
15/04/2024 23:40,30.61,78.44,
15/04/2024 23:30,30.57,78.51,
15/04/2024 23:20,30.54,78.57,
15/04/2024 23:10,30.5,78.63,
15/04/2024 23:00,30.47,78.7,
15/04/2024 22:50,30.43,78.76,
15/04/2024 22:40,30.4,78.82,
15/04/2024 22:30,30.36,78.89,
15/04/2024 22:20,30.33,78.95,
15/04/2024 22:10,30.3,79.01,
15/04/2024 22:00,30.6,78.99,
15/04/2024 21:50,30.57,79.06,
15/04/2024 21:40,30.54,79.13,
15/04/2024 21:30,30.52,79.19,
15/04/2024 21:20,30.49,79.26,
15/04/2024 21:10,30.47,79.33,
15/04/2024 21:00,30.44,79.39,
15/04/2024 20:50,30.42,79.46,
15/04/2024 20:40,30.39,79.53,
15/04/2024 20:30,30.37,79.59,
15/04/2024 20:20,30.86,79.57,
15/04/2024 20:10,30.91,79.44,
15/04/2024 20:00,30.95,79.32,
15/04/2024 19:50,30.99,79.2,
15/04/2024 19:40,31.03,79.08,
15/04/2024 19:30,31.08,78.95,
15/04/2024 19:20,31.12,78.83,
15/04/2024 19:10,31.16,78.71,
15/04/2024 19:00,31.2,78.59,
15/04/2024 18:50,31.24,78.47,
15/04/2024 18:40,31,78.79,
15/04/2024 18:30,31.03,78.74,
15/04/2024 18:20,31.06,78.69,
15/04/2024 18:10,31.08,78.65,
15/04/2024 18:00,31.11,78.6,
15/04/2024 17:50,31.14,78.55,
15/04/2024 17:40,31.16,78.51,
15/04/2024 17:30,31.19,78.46,
15/04/2024 17:20,31.22,78.41,
15/04/2024 17:10,31.24,78.37,
15/04/2024 17:00,30.89,78.61,
15/04/2024 16:50,30.94,78.52,
15/04/2024 16:40,30.99,78.43,
15/04/2024 16:30,31.03,78.35,
15/04/2024 16:20,31.08,78.26,
15/04/2024 16:10,31.12,78.17,
15/04/2024 16:00,31.17,78.09,
15/04/2024 15:50,31.21,78,
15/04/2024 15:40,31.26,77.91,
15/04/2024 15:30,31.3,77.83,
15/04/2024 15:20,30.86,77.79,
15/04/2024 15:10,30.9,77.67,
15/04/2024 15:00,30.93,77.56,
15/04/2024 14:50,30.96,77.45,
15/04/2024 14:40,30.99,77.34,
15/04/2024 14:30,31.02,77.22,
15/04/2024 14:20,31.05,77.11,
15/04/2024 14:10,31.08,77,
15/04/2024 14:00,31.11,76.89,
15/04/2024 13:50,31.14,76.78,
15/04/2024 13:40,31.24,76.49,
15/04/2024 13:30,31.2,76.18,
15/04/2024 13:20,31.16,75.87,
15/04/2024 13:10,31.13,75.57,
15/04/2024 13:00,31.09,75.26,
15/04/2024 12:50,31.06,74.96,
15/04/2024 12:40,31.02,74.65,
15/04/2024 12:30,30.99,74.35,
15/04/2024 12:20,30.95,74.04,
15/04/2024 12:10,30.92,73.74,
15/04/2024 12:00,31.11,73.41,
15/04/2024 11:50,31.08,72.11,
15/04/2024 11:40,31.05,70.81,
15/04/2024 11:30,31.02,69.51,
15/04/2024 11:20,30.99,68.21,
15/04/2024 11:10,30.97,66.91,
15/04/2024 11:00,30.94,65.61,
15/04/2024 10:50,30.91,64.31,
15/04/2024 10:40,30.88,63.01,
15/04/2024 10:30,30.86,61.72,
15/04/2024 10:20,30.8,76.56,
15/04/2024 10:10,30.85,72.93,
15/04/2024 10:00,30.9,69.31,
15/04/2024 9:50,30.95,65.68,
15/04/2024 9:40,31,62.06,
15/04/2024 9:30,31.05,58.43,
15/04/2024 9:20,31.1,54.81,
15/04/2024 9:10,31.15,51.18,
15/04/2024 9:00,31.2,47.56,
15/04/2024 8:50,31.24,43.94,
15/04/2024 8:40,30.93,76.54,
15/04/2024 8:30,30.97,76.49,
15/04/2024 8:20,31,76.44,
15/04/2024 8:10,31.04,76.39,
15/04/2024 8:00,31.07,76.34,
15/04/2024 7:50,31.11,76.3,
15/04/2024 7:40,31.14,76.25,
15/04/2024 7:30,31.18,76.2,
15/04/2024 7:20,31.21,76.15,
15/04/2024 7:10,31.24,76.11,
15/04/2024 7:00,31.24,75.72,
15/04/2024 6:50,31.17,75.78,
15/04/2024 6:40,31.1,75.84,
15/04/2024 6:30,31.03,75.89,
15/04/2024 6:20,30.96,75.95,
15/04/2024 6:10,30.89,76.01,
15/04/2024 6:00,30.82,76.06,
15/04/2024 5:50,30.75,76.12,
15/04/2024 5:40,30.68,76.18,
15/04/2024 5:30,30.61,76.23,
15/04/2024 5:20,30.83,76.15,
15/04/2024 5:10,30.79,76.11,
15/04/2024 5:00,30.75,76.08,
15/04/2024 4:50,30.71,76.05,
15/04/2024 4:40,30.67,76.02,
15/04/2024 4:30,30.63,75.99,
15/04/2024 4:20,30.59,75.96,
15/04/2024 4:10,30.55,75.93,
15/04/2024 4:00,30.51,75.9,
15/04/2024 3:50,30.48,75.87,
15/04/2024 3:40,30.8,75.91,
15/04/2024 3:30,30.75,75.85,
15/04/2024 3:20,30.71,75.8,
15/04/2024 3:10,30.67,75.75,
15/04/2024 3:00,30.63,75.7,
15/04/2024 2:50,30.58,75.65,
15/04/2024 2:40,30.54,75.6,
15/04/2024 2:30,30.5,75.55,
15/04/2024 2:20,30.46,75.5,
15/04/2024 2:10,30.42,75.45,
15/04/2024 2:00,30.83,75.5,
15/04/2024 1:50,30.78,75.43,
15/04/2024 1:40,30.73,75.36,
15/04/2024 1:30,30.69,75.3,
15/04/2024 1:20,30.64,75.23,
15/04/2024 1:10,30.6,75.16,
15/04/2024 1:00,30.55,75.1,
15/04/2024 0:50,30.51,75.03,
15/04/2024 0:40,30.46,74.96,
15/04/2024 0:30,30.42,74.9,
15/04/2024 0:20,30.74,74.95,
15/04/2024 0:10,30.71,74.86,
15/04/2024 0:00,30.68,74.77,
14/04/2024 23:50,30.65,74.69,
14/04/2024 23:40,30.62,74.6,
14/04/2024 23:30,30.59,74.52,
14/04/2024 23:20,30.56,74.43,
14/04/2024 23:10,30.53,74.35,
14/04/2024 23:00,30.5,74.26,
14/04/2024 22:50,30.48,74.18,
14/04/2024 22:40,30.37,74.21,
14/04/2024 22:30,30.42,74.03,
14/04/2024 22:20,30.46,73.85,
14/04/2024 22:10,30.5,73.68,
14/04/2024 22:00,30.54,73.5,
14/04/2024 21:50,30.58,73.33,
